Region,Nitrogen_N_mg/kg,Phosphorus_P_mg/kg,Potassium_K_mg/kg,Temperature_C,Humidity_%,Rainfall_mm,Soil_Moisture_%,LDR
Punjab,503.3569565,2.050098641,174.8907752,17.52,62.13,27.69,18.94306672,292.1832884
Punjab,573.3804854,31.43448744,137.6940135,24.99,49.91,5.1,28.170642,336.7346484
Punjab,903.4088067,28.72404367,194.0228745,17.26,69.94,3.56,19.35426164,311.3362688
Punjab,599.9109836,9.65906332,125.2938377,24.32,73.4,10.72,29.57978252,339.3466125
Punjab,1102.960839,44.38015225,279.8921278,15.16,69.63,2.81,16.39284118,321.5194329
Punjab,1041.962395,9.418566907,103.8891767,26.24,44.55,34.33,29.39545564,362.2638734
Punjab,1056.970574,32.96687833,82.65153091,15.84,52.74,11.18,15.64397431,298.0219462
Punjab,840.0270416,30.79955716,104.8658588,24.76,59.94,69.18,28.86389074,334.9893643
Punjab,802.9003816,13.11572323,196.9916478,25.13,59.38,26.06,29.31811052,344.7735715
Punjab,557.8593562,22.23257629,172.7307465,18.52,71.25,7.12,21.24461821,303.481685
Punjab,1003.106549,10.62156702,216.9458608,24.91,29.78,17.47,26.04764815,340.2242772
Punjab,866.6511228,5.75966691,195.8681284,23.3,65.01,27.95,27.32149058,328.5527545
Punjab,908.288219,15.45461125,136.4806189,19.31,55.65,46.64,20.79502797,341.9788012
Punjab,1090.10262,50.07658533,147.5668753,16.96,47.42,18.08,16.68224908,330.8158617
Punjab,689.5043131,30.22807403,160.1012809,12.19,48.86,25.8,10.14626983,305.8504703
Punjab,794.1981795,25.4177169,293.3970404,23.75,56.78,16.37,27.1281935,340.8509347
Punjab,880.1361188,26.59334184,221.9177273,14.18,20,46.87,8.648372343,305.5383357
Punjab,644.0718118,12.98912919,288.4278919,22.48,49.48,28.99,24.61806564,344.2621773
Punjab,768.5258882,19.32480236,227.7999435,20.68,46.86,9.38,21.84627776,346.9126027
Punjab,912.9504354,37.91817507,171.530367,25.4,67.99,8.65,30.54917481,376.4631881
Punjab,739.6027222,12.09915746,112.71513,20.49,47.92,70.35,21.68170998,357.8695997
Punjab,1082.426522,21.67797882,189.1215029,20.35,56.77,18.35,22.3673293,320.2294666
Punjab,450.5031109,22.72815088,176.7225619,25.66,83.13,25.04,32.43341494,329.8622031
Punjab,997.742571,21.51554248,171.5168074,23.68,74.92,33.52,28.84152728,321.0368358
Punjab,979.8469897,23.08237095,165.8324867,23.58,73.53,22,28.5634071,378.0133594
Punjab,612.4169253,30.81234282,83.47457405,24.35,52.5,80.93,27.53019135,335.3258708
Punjab,610.9146621,18.14118286,253.1462279,14.32,68.15,35.61,15.06454842,270.5768179
Punjab,419.1082488,7.499434766,170.3001668,25.78,56.49,80.93,29.9491533,324.6587466
Punjab,638.16218,29.03964998,97.95726761,25.06,57.06,37.5,28.99586018,361.3738703
Punjab,997.2896679,29.75435331,210.2392482,16.92,66.15,7.24,18.49452802,345.116684
Punjab,792.6626503,28.17782855,130.2932975,20.78,51.05,33.7,22.39450962,308.6065857
Punjab,1022.006395,33.58596176,216.8591933,21.8,82.4,40.72,26.95950466,314.4277534
Punjab,676.9554848,28.33025786,235.1832076,21.33,57.6,11.94,23.81980479,345.3111391
Punjab,920.9185689,26.70421232,241.3236435,23.67,69.28,17.89,28.26754085,375.4700007
Punjab,689.7602326,47.4750028,182.2972633,29.16,81.83,19.51,49.53010282,378.8697926
Punjab,649.5779476,10.21884999,148.7451563,27.41,75.47,8.78,34.11748066,332.5480836
Punjab,774.5682903,18.92574557,139.5379136,15.44,38.87,16.6,13.69662135,311.5967827
Punjab,625.4153174,33.34006698,141.4866718,25.11,66.67,35.78,30.01734384,315.3859412
Punjab,475.7247049,23.3443557,179.6829315,28.64,72.76,31.53,35.57607909,352.253939
Punjab,758.0203402,32.2153706,171.2296152,23.93,73.38,33.49,29.04779453,353.6168637
Punjab,1155.916195,26.91287083,131.3287821,27.45,43.3,13.12,30.97005775,422.0163952
Punjab,1023.429603,41.27671722,118.2402828,32.06,50.14,29.29,38.10444714,380.4026847
Punjab,964.2851304,16.79361135,168.4324457,27.12,74.92,21.6,33.66183735,398.4649984
Punjab,1059.310284,40.8598864,160.6622994,23.25,48.57,26.1,25.60735944,389.62313
Punjab,972.237265,38.150715,117.3749825,27.23,55.5,40.34,31.87045592,342.5505708
Punjab,847.8721786,13.56522552,223.7785544,22.72,83.64,37.07,28.37381371,370.7029696
Punjab,514.2134884,28.85211019,289.483327,22.12,59.28,13.96,25.09830112,342.124146
Punjab,928.493546,24.8697444,237.5448003,20.24,49.1,37.02,21.44983879,361.8894154
Punjab,942.8591271,20.12358755,133.7570899,29.82,46.84,26.7,34.62357396,363.6060423
Punjab,1083.479887,9.024875899,167.5469041,17.91,64.99,39.95,19.76907899,327.9243072
Punjab,963.3309383,16.26257708,267.3759316,29.66,40,15.55,33.73027799,396.6645174
Punjab,1044.346301,34.56076687,113.1205607,24.5,56.29,5.62,28.12899605,343.6718563
Punjab,619.6147067,31.07600422,231.0292063,15,65,37.92,15.6998458,261.4510989
Punjab,739.5017959,22.23716475,92.0664476,23.84,79.49,26.17,29.51872473,342.0655245
Punjab,888.6081569,34.02870143,285.1249257,11.5,70.01,16.1,11.30132212,312.5722789
Punjab,1028.782544,36.77190538,158.9063004,25.13,49.29,8.94,28.30890232,351.6310228
Punjab,727.52856,26.25954271,314.5131998,26.43,77.68,8.49,32.96762898,327.4298919
Punjab,841.652847,17.61510808,280.0683319,19.04,55.51,19.69,20.40072744,312.6523046
Punjab,909.1839824,30.78428061,175.8152706,22.62,41.46,53.59,24.00644547,337.4647425
Punjab,534.0292927,27.61825835,139.2749235,31.77,57.42,15.18,38.42193796,377.7782708
Punjab,1115.094204,34.9548091,195.059722,19.47,81.57,5.57,23.6172538,342.1686147
Punjab,595.3258456,31.89172781,173.5170164,16.71,62.48,45.57,32.23824813,275.835178
Punjab,414.7286163,7.542821153,149.0991771,29.41,60.19,43.92,35.3887828,361.6496786
Punjab,822.6429155,19.92013402,77.96035377,31.81,84.56,13.08,41.19581747,374.6022455
Punjab,1169.549087,9.406917405,139.6368933,22.02,38.53,8.78,22.88296773,363.3099218
Punjab,941.7319216,33.64290626,117.1049802,27.06,40.72,65.41,30.15160133,366.7067009
Punjab,1199.28853,24.38218109,212.0384428,28.71,35.76,10.19,31.96623029,421.5763683
Punjab,809.7677548,29.39277152,241.6140704,18.29,65.59,1.61,20.35897228,310.8764933
Punjab,781.7563715,9.935245005,217.0616063,26.58163128,62.5,4.97,21.84973969,369.2092215
Punjab,438.2863773,35.92018126,207.5449042,28.15,83.14,148.12,35.93410455,355.1070671
Punjab,651.6027425,8.541227484,122.8583042,30.43,63.65,10.28,37.16521262,369.7917734
Punjab,795.5310214,33.14254468,272.9999585,24.81,53.94,142.43,28.33376426,360.3028457
Punjab,1123.720398,28.80509839,228.1597509,17.6,60.03,13.08,18.84269231,309.5436667
Punjab,856.6945475,23.79826741,143.8827861,31.94,61.77,5.62,39.08656113,410.9568267
Punjab,919.1737447,23.54719905,185.7891995,19.35,34.92,20.1,18.77235809,351.0809894
Punjab,1093.648787,21.78743509,168.079685,20.32,100,42.83,26.71549747,337.3646323
Punjab,846.850899,38.6075337,286.2159809,23.71,67.8,9.44,28.17980653,310.0982369
Punjab,843.6928071,24.8846898,231.1530642,29.77,63.15,60.61,36.19501246,352.8352748
Punjab,664.5110907,10.67295039,210.2038923,26.27,69.23,154.06,31.90274598,341.6269623
Punjab,1157.963927,25.20442513,78.08019899,24.07,70.64,19.4,48.39353765,399.6934508
Punjab,950.436387,27.33309556,191.0116951,24.32,57.89,77.18,28.02916977,391.4922773
Punjab,647.0772683,32.09279657,175.1890264,22.22,50.53,13.88,24.3531383,336.8638665
Punjab,557.3336261,16.60766466,167.1569014,24.79,68.99,16.63,29.80917603,327.2646326
Punjab,1059.810908,22.12612745,83.51111722,9.35,65.79,13.31,10.57856626,268.876747
Punjab,592.0616776,23.15511661,114.8471606,20.52,47.85,12.91,21.70516485,324.0676365
Punjab,1229.947397,37.43766832,180.2871241,23.21,81.29,10.48,28.81855342,309.5378851
Punjab,276.1112943,5.797074406,240.0162273,16.24,83.56827664,9.76,17.38002805,281.6250224
Punjab,1088.900318,32.8951904,147.0967732,23.93,70.95,55.69,28.79472904,360.3531351
Punjab,884.5356401,21.33378962,153.6796873,20.98,80.88,51.79,25.65788133,340.3969482
Punjab,780.7287879,21.99718885,370.2413762,30.78,60.33,221.57,37.32283323,385.0463442
Punjab,830.6591477,44.66908313,172.1978787,29.87,64.75,55.69,36.48542801,376.6063964
Punjab,1142.703003,26.8214597,257.2893272,19.67,72.15,4.37,22.95504086,333.1234491
Punjab,948.0138756,33.96411772,176.8634688,21.25,49.13,77.79,22.85270837,318.9196942
Punjab,567.1389818,30.38359278,102.8645692,21.63,60.81,21.24,24.56107749,326.3231876
Punjab,444.2478838,9.762180088,208.4098804,19.74,61.88,42.83,22.02832288,301.0892522
Punjab,848.1190646,6.904594426,131.6030284,22.98,45.66,3.68,24.93591217,357.8075454
Punjab,775.0479806,33.20785773,182.3049105,18.21,100,18.14,23.16645518,287.0823468
Punjab,513.6340555,11.12026393,201.242269,16.35,38.89,7.24,14.97905983,304.2917446
Punjab,780.8487672,8.249212949,288.2290852,25.11,40.53,21.95,27.41284414,344.9115284
Punjab,720.0124754,34.11213073,106.0608111,25.15,79.71,49.07,31.38133986,352.5218133
Punjab,842.7128274,14.82858014,226.8028663,17.98,70.7,9.28,20.43989938,323.3666206
Punjab,927.5776572,18.72184722,228.2574126,26.48,44.61,0.56,29.73105277,370.2056278
Punjab,1100.821986,47.72521989,151.5818658,18.84,69.11,16.79,21.49093352,341.2255693
Punjab,987.2836268,10.21777807,207.6713232,23.27,82.02,10.95,28.97177567,365.4338972
Punjab,674.2904789,10.9971185,272.3285698,26.1,59.55,29.12,30.69460541,351.5633661
Punjab,874.2114599,21.13783026,131.8015093,21.83,98.98,22.73,28.65823435,324.6053432
Punjab,818.3263288,22.72621424,193.2887158,24.27,34.14,13.09,25.59390728,343.1782756
Punjab,526.2678058,13.39574209,199.8212736,19.42,70.41,137.46,22.42073518,306.3986354
Punjab,883.107196,14.20646557,206.2567245,21.02,77.5,96.58,25.3697925,348.9073203
Punjab,1210.268206,43.81334468,233.7099716,20.97,73.37,66.45,24.89701585,311.3117072
Punjab,825.8724972,27.69485321,191.2949306,18.27,56.93,21.91,19.46346641,322.7070175
Punjab,502.1976692,27.66163464,213.7358437,21.12,55.64,15.79,35.19986465,335.4256686
Punjab,827.7421097,23.69053734,124.6238741,14.26,66.66,96.66,14.82621776,277.2700611
Punjab,552.6457367,25.4625756,191.2872747,19.54,72.24,2.51,22.78363173,328.7439017
Punjab,982.2848113,36.05721101,156.0845083,20.58,69.04,13.08,23.91371015,347.1194624
Punjab,872.4147896,16.08972998,101.2285049,20.72,75.6,34.38,24.77008684,340.5400938
Punjab,803.8842297,27.30817989,150.77418,20.79,44.72,30.29,21.78169506,334.9780245
Punjab,650.281187,31.29767147,199.6502116,21.69,56.58,17.5,24.22834353,319.2243381
Punjab,754.9355482,40.0255314,213.8739867,24.4,45.9,15.84,26.9499761,348.4605765
Punjab,835.8768793,44.49654899,113.6294549,26.37,54.21,38.95,30.54083084,366.6736681
Punjab,604.633962,24.15552996,124.089299,18.75,75.23,27.13,21.97283134,286.3960117
Punjab,534.4433975,33.61449384,229.1731947,15.98,61.62,20.49,16.74197588,308.501033
Punjab,1007.317007,31.62371489,197.1391603,16.79,100,3.87,21.62028874,312.3746588
Punjab,711.855902,74.21335796,240.9914145,19.56,62.9,34.8,21.88010955,352.8007592
Punjab,861.7882288,18.07408621,258.4405817,20.24,60.9,12.83,22.62953782,325.8763674
Punjab,863.0017078,23.1605639,211.0645128,18.15,61.59,52.75,19.76927438,322.4854304
Punjab,803.369324,30.05404096,157.3155224,15.52,66.59778426,27.19,14.97328696,290.2010596
Punjab,535.9472338,21.12236401,186.1227882,19.72,59.13,11.94,21.72324508,336.3847555
Punjab,494.090072,23.60831967,280.5722669,22.91,76.92,7.91,27.96168204,313.4932604
Punjab,695.7282815,39.70261495,353.8084648,24.98,61.71,15.87,29.340956,346.3557161
Punjab,931.5840672,21.95142306,205.8688998,19.21,48.1,63.3,19.90981041,320.8007549
Punjab,704.8894278,12.67410027,206.6953809,19.94,46.12,2.54,20.72237307,323.4039119
Punjab,718.7526461,42.42015729,232.6073193,17.37,53.25,4.22,17.83469716,336.4988158
Punjab,1300.557134,34.52459483,184.0638211,21.84,61.11,27.09,24.89079515,349.6793586
Punjab,431.6543901,40.52915223,259.4411949,17.76,77.9,2.67,20.8503798,280.1669527
Punjab,620.109944,32.12993201,244.7981496,24.87,39.89,57.15,26.99926704,333.463849
Punjab,1160.310804,15.55320814,194.642028,13.07,55.2,14.28,12.02026058,321.9110504
Punjab,723.3782468,31.36080266,164.1469234,20.2,62.16,13.08,22.69646503,316.4260002
Punjab,707.0105702,13.74802967,83.84025967,23.51,32.49,11.13,24.35944135,377.0978631
Punjab,1081.59286,27.40753783,223.977159,22.92,47.5,14.14,25.03960258,333.2144256
Punjab,780.5847768,24.35046087,192.391428,35.47,49.8,12.34,42.83016719,410.8650513
Punjab,723.5034713,8.12338321,127.641681,23.75,70.00425388,30.08,26.25604444,325.2224171
Punjab,841.3382263,17.25473785,108.1359476,16.98,62.88,22.9,18.25783432,306.1105303
Punjab,639.5694084,45.73378238,230.7159365,21.52,57.59,38.07,24.08916059,345.4496212
Punjab,543.8469391,25.34501787,85.12188702,13.12,51.67,16.17,11.73707085,317.3432202
Punjab,770.9692719,23.01280614,197.1020193,21.6,66.42,38.88,25.08194394,317.9201677
Punjab,588.1676171,41.10800608,239.6744511,17.83,85.85,8.78,21.75461208,290.1266332
Punjab,790.4876628,21.06138662,211.0088234,26.58,84.59,19.51,33.86888478,353.3885594
Punjab,877.5614819,24.79881313,156.1028982,19.25,31.16,6.11,18.26584234,341.2147333
Punjab,1013.49559,36.61612091,109.9940143,21.42,68.66,21.51,25.04560828,328.5412203
Punjab,1016.487218,23.24584997,213.216321,18.82,57.33,34.8,20.28296506,343.3260623
Punjab,723.96329,16.718527,335.8480098,30.69,62.33,7.08,37.40273301,393.3142425
Punjab,921.6861157,5.998829216,134.3712179,20.39,54.03,58.55,22.15257545,347.5364256
Punjab,915.1242878,16.62504689,205.7275084,31.16,61.76,23.58,38.00638294,406.9438133
Punjab,847.1272943,16.19563743,270.1598613,26.07,62.27,2.18,30.92711109,362.7446614
Punjab,707.0013137,25.63108118,201.1228335,24.41,51.32,21.51,27.50157236,330.543017
Punjab,610.8161946,16.84386438,153.1377087,23.84,46.55,34.5,26.23544868,336.4289288
Punjab,866.5494599,47.58400378,253.2400951,23.97,53.27,31.8,27.08695648,348.5131828
Punjab,496.5361703,11.00627488,130.4618553,12.36,63.51,32.66,11.8613889,264.121243
Punjab,789.3776672,38.47432113,109.1132334,20.61,68.98,48.78,23.94849451,303.5194574
Punjab,278.3165923,22.09273797,229.8387648,26.23,72.8,19.68,32.20002347,360.2659257
Punjab,538.5301006,30.39719515,159.6638702,21.76,52.59,6.46,23.91871497,327.4452546
Punjab,643.8383477,30.70573212,164.740098,14.97,64.26,89.81,15.58576685,255.375793
Punjab,1002.971575,7.193448415,131.2888223,21.74,74.44,4.12,26.07375389,343.9446903
Punjab,952.0684154,26.25621605,151.5722366,30.52,77.48,79.88,38.67839234,373.529413
Punjab,694.1076688,21.27213063,262.8688593,28.23,59.12,9.86,33.64175072,362.0304117
Punjab,901.8324547,15.12873959,274.0851095,21.69,56.69,14.86,24.23860241,376.9094361
Punjab,991.2948395,31.37524593,289.9981302,26.76,62.87,21.27,31.94668635,352.3817888
Punjab,734.8657275,41.8486703,253.9927016,20.17,42.75,15.69,20.70543879,301.6030875
Punjab,551.2960855,2.231243712,194.6149818,13.48,57.1,34.13,12.77958573,285.5535027
Punjab,738.2836677,19.24417538,91.38765162,17.38,71.17,75.33,19.6468796,321.0126858
Punjab,775.581437,12.34421519,162.5211692,29.81,69.63,27.78,36.90292069,376.8401192
Punjab,594.6783674,23.25509122,309.7688891,20.63,55.95,34.16,22.67459859,318.9463174
Punjab,1088.439544,22.47409359,152.2318936,20.78,63.27,36.18,23.6265773,350.3050518
Punjab,823.5757824,19.49962371,267.8216139,20.5,47.63,0.43,21.66302449,341.8790116
Punjab,858.5625029,32.7900854,186.7475341,31.52,70.55,9.12,39.38523822,338.7556077
Punjab,837.8009163,41.91784619,88.18090651,30.13,58.83,23.25,36.26326785,402.3801058
Punjab,957.8093225,53.06968607,231.7365933,33.09,55.86,1.94,40.11607282,395.9330707
Punjab,774.8789944,17.24134394,252.2818548,21.2,54.57,8.74,23.34741425,333.7177869
Punjab,815.0669309,7.193570215,167.9556222,23.48,59.06,22.33,26.9756592,353.9285178
Punjab,685.4337154,29.79451943,256.7759822,14.42,53.28,12.03,13.70818353,284.2699154
Punjab,691.5475022,39.93100157,88.05242368,29.38,69.87,33.07,36.32721455,364.3859431
Punjab,1062.194198,35.81649926,100.9384498,16.16,54.07,20.14,16.23707468,329.9560871
Punjab,455.9664766,36.9724626,200.3217352,23.08,83.89,24.86,28.90944614,297.8971673
Punjab,976.4481097,24.50351998,207.5025666,16.51,81.98,45.55,19.51781576,303.8214586
Punjab,730.3175848,17.65891825,258.3421278,19.06,46.63,13.42,19.54268477,331.6695947
Punjab,614.8784921,24.64992364,218.9171795,17.81,61.05,43.45,19.2445564,327.6593607
Punjab,805.1236118,22.21315497,106.7272341,18.96,50.24,2.22,19.76401507,331.4126635
Punjab,468.477446,28.65078078,196.0954701,19.3,55.1,17.93,32.83970474,331.5528475
Punjab,672.4738934,33.06795386,220.8888389,19.26,90.04,15.9,24.1636412,302.0574439
Punjab,682.8530477,33.78172071,85.24041832,26.17,55.39,20.39,30.36864287,333.0649049
Punjab,732.2546164,29.66720348,179.9329634,16.48,65.4,12.68,17.81033906,309.7590623
Punjab,625.3530191,25.85172462,161.0991116,23.1,68.12,37.82,27.35198194,329.6535597
Punjab,1085.150573,36.14223737,144.6921334,28.09,44.99,23.05,32.02905594,372.9262973
Punjab,1105.050805,8.964033033,200.1150405,19.43,47.17,19.85,39.10587513,357.063472
Punjab,417.1523509,23.06601295,112.0728538,18.41,41.91,35.05,18.16096644,271.7885235
Punjab,915.5506091,26.60864541,205.2723903,20.85,46.71,0.65,22.0610439,335.1864482
Punjab,972.0446395,28.84732688,311.8659128,27.9,20,5.02,28.98495484,390.6046143
Punjab,866.5983039,25.2059704,244.5918823,22.97,68.17,25.41,27.1768736,333.1450417
Punjab,717.5787005,28.00377301,114.7492775,19.34,90.81,17.96,24.36129076,306.3298427
Punjab,736.0792979,18.76180888,86.81698539,24.42,62.22,113.95,28.61173111,335.657869
Punjab,948.3887037,34.80345069,202.3776171,16.49,38.76,7.91,15.15559671,320.8659443
Punjab,672.3131578,28.89947194,165.1882489,25.41,50.36,12.89,28.80583543,332.4790793
Punjab,552.2942443,24.09006994,354.9134293,24.04,53.12,34.71,27.17168473,346.2616141
Punjab,785.7812337,17.79042236,204.0224171,20.46,44.74,10.66,21.32362283,339.1872474
Punjab,509.2522565,30.14439658,187.5665844,17.81,72.9,26.49,20.42027396,303.0631954
Punjab,764.6094563,26.66973089,170.6632985,17.57,72.15,17.97,20.00539007,275.6276041
Punjab,565.1156748,14.95283662,103.142583,24.67,42.67,16.58,27.00682231,331.6881395
Punjab,807.4443863,24.84363272,213.5466923,28.14,70.88,34.14,34.68762157,374.2582032
Punjab,670.0411782,29.93116088,178.3954131,18.81,82.9,35.61,22.830219,295.3613743
Punjab,861.5327305,31.1011607,178.0578677,24.29,88.54,11.17,31.06383731,345.1532118
Punjab,1023.270181,32.03316146,188.1050448,11.56,100,25.44,14.68781803,293.0495432
Punjab,1120.060357,29.10889387,193.732657,19.08,46.47,9.43,19.55701103,339.2026828
Punjab,261.8036168,30.20399082,85.12909767,21.84,100,40.76,29.01633064,268.7295886
Punjab,593.6260074,35.71161181,236.4089825,17.45,54.69,48.01,18.09869042,325.0662639
Punjab,672.9519544,31.76382785,132.8966131,17.32,51.11,8.52,17.55130182,291.3403291
Punjab,916.5960353,20.05065564,168.7827436,18.66,64.91,22.02,20.82060856,316.7818882
Punjab,494.7597253,11.11929099,251.8596914,23.46,51.27,1.16,26.176908,326.8323648
Punjab,628.8865087,17.59581519,284.0503012,21.06,65.99,25.37,24.28856621,281.2595836
Punjab,835.2736989,44.80071441,89.76828374,10.81,40.2,4.65,8.019884218,283.4463595
Punjab,752.9864235,27.98977648,183.2184796,11.4,56.42,30.87,9.801871097,273.0547622
Punjab,844.7186852,47.01523681,207.0022091,18.97,79.28,1.45,22.67837335,316.8786064
Punjab,893.8524625,24.68735145,88.94900828,24.29,59.14,8.11,28.11440806,341.9582717
Punjab,871.7855401,23.08718887,226.8659316,8.26,62.12,90.45,10.21239368,278.3314238
Punjab,832.0475536,24.64731063,186.6097173,19.5,67.13,21.95,22.21288791,301.3178614
Punjab,822.2175161,24.19147955,191.1891296,19.37,77.56,64.34,23.07599244,321.2795977
Punjab,933.2995512,18.58952618,121.0817454,28.94,35.17,40.8,32.23716293,376.8286187
Punjab,355.763114,9.031354667,199.0257587,20.07,90.23519141,39.53,23.17678608,283.1793315
Punjab,1089.69804,33.09866697,232.7966831,23.91,55.98,20.41,27.27779129,361.9732407
Punjab,388.5603296,31.1410359,192.9145036,22.71,62.5,29.98,46.20099773,346.3037492
Punjab,571.2468517,47.29167637,161.3849065,11.35,75.9,47.42,11.67992525,258.6649739
Punjab,714.7305275,20.20647841,151.6714355,25.84,42.09,10.87,28.58872002,359.2030014
Punjab,911.3900296,22.81522578,191.4567226,23.08,44.81,8.51,38.85642626,352.4779835
Punjab,289.5460143,11.29946622,179.0738535,24.54,30.97,8.48,25.65685506,330.4643472
Punjab,824.2000837,36.20375135,239.9186371,40,51.76,20.94,44.17626159,420.1270358
Punjab,957.21196,34.73479008,155.2549373,11.58,79.96,23.28,12.40564852,291.7507259
Punjab,993.3155534,18.21903623,102.5153271,30.62,58.19,57.15,36.88911922,350.5945419
Punjab,623.0700973,14.58534068,197.0490096,20.56,39.9,23.78,20.97981266,325.9399095
