Region,Nitrogen_N_mg/kg,Phosphorus_P_mg/kg,Potassium_K_mg/kg,Temperature_C,Humidity_%,Rainfall_mm,Soil_Moisture_%,LDR,Irrigation_Need
Punjab,547.6858285,18.1626813,238.1042105,26.35,69.12,35.97,31.99240075,343.68,0.015235849080338672
Punjab,762.5267774,25.44275736,221.4053251,19.72,80.19,8.41,23.82890251,529.05,0.043789355323427946
Punjab,1009.864776,36.56572128,223.9252203,17.55,57.38,10.72,18.51802808,528.52,0.1051925394373136
Punjab,803.213872,18.9948285,173.0912945,26.78,80.4,25.59,33.7302522,417.82,0.013388540750840765
Punjab,931.1306549,14.25118784,149.737942,31.45164228,78.68890485,60.61,30.84545976,499.51,0.0
Punjab,585.9550083,21.80697881,196.6043271,29.36,72.74,21.84,36.5843768,411.24,0.012830195015679453
Punjab,1126.497932,14.34537689,222.4626749,18.98,26.72,13.88,17.44214505,441.01,0.1888756447068511
Punjab,933.9696746,23.35342206,178.9027575,20.85,96.28,58.65,27.01816667,379.96,0.0
Punjab,948.9929767,24.28540314,251.2168126,13.8,82.43,20.18,15.76318737,339.87,0.029206716965393526
Punjab,912.7085352,5.730321265,154.7815794,20.04,55.73,38.95,21.82306174,486.63,0.029698806646217768
Punjab,967.7837548,69.66503955,123.8331758,26.98,30.42,6.46,29.02186646,300.35,0.14955194078366468
Punjab,637.1513351,21.42389488,230.6398255,19.67,64.32,35.61,22.16204255,444.89,0.030025059230972876
Punjab,675.7731166,35.83717917,192.2694823,25.2,38.34,27.56,27.31411168,516.17,0.07372190468295796
Punjab,1107.55741,65.20728992,176.1576599,21.05,66.67,11.27,24.33728031,355.32,0.07093340962822868
Punjab,1076.37443,35.47948389,260.5180429,23.62,66.17,25.62,27.88734858,383.22,0.03932815394169816
Punjab,595.5527606,34.6058688,234.2701938,16.26,45.88,19.42,15.55789525,446.87,0.10962337303270721
Punjab,874.5682243,24.17947214,93.48141459,22.43,76.81,12.04,27.28145054,361.72,0.041854538612481826
Punjab,684.5849772,24.1281124,272.0558841,7.04,72.08,5.02,22.33082213,511.87,0.026035901298815924
Punjab,720.091208,7.865937061,72.13228388,21.07,74.64,12.34,25.15373501,391.65,0.04979205584855065
Punjab,863.9158544,37.96967939,315.2576887,22.83341823,60.13,9.81,13.60328656,445.4,0.16096586241831312
Punjab,1047.806778,25.82192586,162.031513,28.03,38.77,34.71,31.3167139,356.53,0.03797761633569623
Punjab,844.5163761,15.84332495,163.6013472,25.89,74.67,25.59,31.90680841,310.35,0.021592532941063624
Punjab,799.6319001,31.7609751,180.0986124,24.33,55.94,18.66,27.8644429,343.43,0.06795071979435764
Punjab,866.2332918,6.02972236,192.211094,29.61,39.15,7.12,33.56532979,311.55,0.0828569246060638
Punjab,758.746593,19.99004765,177.8336289,17.26,80.28,54.87,20.38805905,417.15,0.0
Punjab,852.5768485,34.9042286,176.5415552,30.74,91.49,12.72,40.37911128,446.66,0.0
Punjab,1060.720336,23.4129314,256.3513907,26.66,59.38,18.52,31.46812781,311.17,0.04847612296231541
Punjab,408.2326213,13.66568068,210.3503902,20.82,92.39,6.29,26.57868173,322.62,0.01549138021676147
Punjab,990.2765814,22.4345046,120.389226,27.68,61.37,96.66,33.08697209,421.38,0.0
Punjab,454.0514725,1.921890157,214.3903537,16.47,54.29,7.74,16.68931614,499.79,0.12360558013793879
Punjab,1078.384165,34.60665542,215.0273922,17.88,50.54,40.34,29.63057565,457.0,0.014763935869694558
Punjab,703.9394149,22.49594878,146.6655698,18.96,84.56,25.87,23.19562361,326.18,0.01978399989160417
Punjab,528.3313977,19.84465724,226.168377,19.36,48.3,5.55,20.12978418,521.89,0.14733943332599958
Punjab,987.0094278,23.70053845,169.2066569,16.72,71.03,148.12,18.70290396,529.36,0.0
Punjab,829.1242712,25.86834013,166.770399,28.12,51.61,14.28,32.72125425,381.24,0.05896410186855408
Punjab,581.4168225,29.53162619,168.3371869,20.71,53.1,39.98,22.49953986,454.0,0.02838695965398151
Punjab,563.7700787,21.97400049,79.73968229,23.76,75.45,18.83,29.01537454,423.08,0.033286546421133614
Punjab,736.8930115,11.00503703,141.5918173,19.15,54.3,83.1,20.43994473,535.51,0.0
Punjab,567.0945726,28.3518261,225.6675806,12.9,53.93,2.18,11.65280693,427.19,0.13426917040814926
Punjab,594.9422824,27.86705405,181.1528485,23.35,76.99,24.1,28.58920705,539.99,0.026464752840889897
Punjab,817.5077719,27.29124158,103.917635,12.44,83.96,3.58,14.00609594,349.84,0.04012824272200044
Punjab,631.8020162,33.81825673,243.2562065,21.66,69.67,89.22,25.4870347,386.38,0.0
Punjab,878.4591762,26.15307858,162.2318934,15.16,50.18,25.62,14.43784534,495.34,0.07844817298280259
Punjab,1104.976232,39.09028719,112.2668804,31.94,52.34,35.78,38.14408725,495.9,0.006695682489876841
Punjab,804.6841563,38.77288917,319.3960551,26.56,61.2,3.89,31.4998729,483.05,0.06731767186213614
Punjab,849.7505863,31.08030212,119.7215644,22.53,64.81,79.48,26.22139509,514.9,0.0
Punjab,1227.200519,21.55619347,229.0303319,33.63851551,45.18,13.12,32.36820113,475.64,0.08650524319355962
Punjab,528.0046119,21.31479777,133.1860714,17.77,70.85,40.43,20.16455691,459.02,0.016388099066496128
Punjab,1053.993777,39.77247039,194.3442802,24.72,61.28,38.29,28.92826999,414.73,0.02068259112642966
Punjab,987.8150363,12.1617152,118.3818607,23.0,34.26,38.67,23.82643752,416.77,0.046178719471939786
Punjab,932.4175506,22.78863468,103.6802317,23.32,46.07,18.5,25.45661028,401.54,0.09602491068041903
Punjab,1056.19881,24.1534957,209.6151758,28.36,52.44,0.13,33.15380699,455.05,0.07675122733311456
Punjab,828.9811444,16.91114993,199.993947,25.66,58.91,3.62,30.02071347,401.67,0.08133393413372612
Punjab,707.1285316,32.56414101,253.0443947,23.44,88.34,8.56,29.85391819,336.87,0.019152391642193862
Punjab,1043.346064,30.95914658,179.8240754,13.73,63.57,2.01,13.77725696,326.63,0.10490769073642302
Punjab,969.4912129,20.15568442,309.6647082,17.2,47.39,23.05,17.01884217,531.12,0.09340630087104375
Punjab,996.2109238,33.2706278,199.1275646,21.39,63.31,12.04,24.47094621,306.18,0.07710427252595443
Punjab,765.1063998,23.50900416,292.7271348,22.47,54.72,0.65,25.12186838,326.37,0.1245070070828114
Punjab,642.8811217,14.66761097,94.03902713,16.35,64.87,13.08,17.57713736,411.33,0.07924965955919772
Punjab,851.9252701,18.25272451,139.5854079,34.06,68.71,19.0,42.75085153,365.73,0.0
Punjab,981.1813571,31.24446004,213.3602554,29.58,78.14,16.1,37.42384597,401.46,0.009411711395339766
Punjab,987.1772228,36.43870358,179.6450494,25.01,59.64,33.47,29.17357026,329.36,0.03010729336120693
Punjab,753.0652958,19.27064775,188.8261588,22.36,84.58,5.1,27.95844079,332.73,0.03106948031332069
Punjab,793.9242848,31.07074579,133.7322067,20.94,73.62,23.08,24.87203399,500.16,0.03749348534774468
Punjab,575.3461568,38.20244339,195.2287708,17.24,49.39,11.83,17.27884068,489.78,0.1261173960639699
Punjab,980.6613512,14.37990021,180.8156472,22.39,93.15,106.58,28.8547835,326.06,0.0
Punjab,640.9967297,26.99338249,203.9527929,23.29,64.9,16.2,27.29049177,466.95,0.058528959241383884
Punjab,941.2290999,34.88051072,222.7032785,15.79,47.47,5.25,15.05731324,452.33,0.1543030650107695
Punjab,616.4266432,21.75139085,79.52425092,23.67,84.79,8.41,29.81936958,478.34,0.025406205922914114
Punjab,969.3506451,39.44283181,197.2414161,21.22,91.17,63.35,27.02666638,418.61,0.0
Punjab,864.7220911,47.63367038,296.9341852,12.46,59.5,27.48,11.6004621,367.5,0.05378999140199035
Punjab,659.5531596,26.86728461,222.5467767,17.7,52.45,2.36,18.22452461,465.92,0.1455163977051094
Punjab,889.939917,24.04271276,219.2920513,19.93,57.41,14.14,21.84143756,392.84,0.09212031987997336
Punjab,654.3330549,33.58927662,131.034914,31.44,70.72,15.66,39.28209759,354.74,0.0037824052830022162
Punjab,945.464644,34.91911007,290.3503443,24.78,79.17,8.29,30.81678498,402.16,0.0329514298596089
Punjab,718.580049,4.451777049,250.0058452,15.32,68.56,8.78,16.505731,490.82,0.07774276392143224
Punjab,431.3222469,21.52790575,129.3663222,24.43,61.53,2.51,28.55258481,418.95,0.08515379489590941
Punjab,593.0241201,19.08516752,149.5370027,14.26,82.47,5.62,16.41701766,374.97,0.04360499237651855
Punjab,733.4074399,28.10917058,257.2635285,35.51567225,55.31,22.04,32.11074529,507.97,0.058351535475983804
Punjab,1063.358467,25.79637805,286.8017086,19.64,75.46,4.07,23.24637901,520.41,0.06181159113849038
Punjab,1012.582786,25.95228726,103.6941195,21.53,55.68,6.18,43.19598156,408.31,0.0
Punjab,1094.837267,19.61772282,115.4639362,28.63,66.47,49.07,34.92653444,393.67,0.0007549032867514575
Punjab,1093.172332,35.65727043,175.0426461,15.56,58.3,40.43,15.81965615,453.17,0.025024695826077525
Punjab,750.8403622,40.48049839,88.27521111,15.01,59.16,18.25,15.13622173,314.49,0.08065402194901784
Punjab,742.5612562,16.14302628,176.9016403,19.08,54.34,22.2,20.34392022,472.83,0.07934228966993534
Punjab,678.4126398,10.20744015,244.1547249,27.19,80.17,4.37,34.28728105,495.57,0.023424697901297403
Punjab,613.4383817,23.85697879,93.7800161,14.4,49.01,3.24,13.26061094,399.36,0.15301085307936277
Punjab,463.9531036,21.02701058,187.4867217,7.84,65.29554578,28.47,8.889651621,343.65,0.030373786464459287
Punjab,786.8108646,36.68050456,150.9446639,19.74,91.81,19.77,25.02149035,307.2,0.012200750622391596
Punjab,535.2787079,10.13886881,272.2540252,24.76,74.67,0.88,30.32677135,459.31,0.04966659549754799
Punjab,788.3939487,19.55165624,143.1202241,28.0,24.22,11.5,40.08991852,367.25,0.0
Punjab,1253.538287,9.231541619,260.4014838,19.68,51.52,2.73,20.91211189,415.97,0.14347622377897412
Punjab,692.744105,37.73130981,151.0249182,19.94,32.82,28.29,19.40201599,396.59,0.09983859098709987
Punjab,909.2716134,27.89954801,227.5227231,27.77,45.74,21.81,31.65396396,343.72,0.05908534155782183
Punjab,985.3428172,22.18329677,192.8028354,12.65,20.0,58.7,7.202228001,427.09,0.0
Punjab,887.913543,12.34058258,165.0886426,20.06,57.95,4.94,22.07451563,414.9,0.11355539322528865
Punjab,882.6571957,13.28496838,126.4176197,22.95,42.87,45.77,24.61708727,456.04,0.014219181806554999
Punjab,726.4265804,28.41519513,201.4613345,24.25,60.9,20.31,28.22985789,362.97,0.05522416449349688
Punjab,736.0108704,49.76769392,148.0328748,19.45,35.62,23.87,18.99231811,353.66,0.11456101949278391
Punjab,617.9589179,24.11997896,139.1300271,22.17,86.12160888,80.93,25.36436778,503.59,0.0
Punjab,984.5129619,47.12209002,278.5747243,9.56,53.78,21.0,9.377625583,475.55,0.06539935169888648
Punjab,434.5224186,18.03701669,211.1120619,18.71,82.53,45.83,22.64292945,493.05,0.003943010429288154
Punjab,1332.479235,17.33217668,213.8127778,24.27,81.17,25.59,30.28703529,330.82,0.018058781203368974
Punjab,556.3461493,26.01260323,158.410036,17.09,71.78,35.05,19.2980184,356.01,0.024877167634582104
Punjab,1054.618432,14.66521455,162.7110413,22.29,55.1,14.16,24.92007933,443.88,0.09015134634162388
Punjab,754.8710796,41.49236495,173.6899227,24.23,89.78,24.34,31.10807059,514.3,0.009416851415294926
Punjab,609.5127906,36.57626262,207.2480983,20.29,36.7,1.69,20.27044708,523.03,0.20402753764969592
Punjab,896.9787737,24.51859729,217.6891419,22.85,38.95,51.92,24.08466206,507.98,0.0
Punjab,1006.806468,17.88753507,173.6935341,17.19,58.74,3.58,18.13432535,310.85,0.11998359430501539
Punjab,752.5355853,19.8638427,130.3111506,20.97,93.81,5.59,26.93105716,505.22,0.012556224172066434
Punjab,917.23,23.4812211,224.1516719,31.61662283,56.96,0.64,28.96649164,524.77,0.12351658338574881
Punjab,328.4122966,56.57584143,183.9178357,22.78,57.25,35.97,37.76871683,314.19,0.005081020523400284
Punjab,588.0171429,32.75880742,98.74816165,19.07,38.37,128.77,18.72713447,404.07,0.0
Punjab,1029.227034,17.21481786,74.81743685,23.12,74.19,62.09,27.98889438,434.15,0.0
Punjab,715.036099,34.66266145,202.9245478,25.57,74.3,31.71,42.21855755,358.19,0.0
Punjab,473.3994472,27.45557335,133.3184281,11.75,71.84,15.16,11.8336128,429.17,0.054116357635713694
Punjab,696.1328967,18.52226764,203.3210525,27.8,50.56,31.79,32.16616899,521.49,0.03267805144900471
Punjab,628.2836073,12.28319905,128.0264405,20.32,49.4,19.82,21.58993985,516.74,0.09521325512571646
Punjab,765.4386774,25.82807654,188.5711636,24.13,40.6,13.42,26.04031662,534.96,0.12198650420201708
Punjab,712.6942648,13.65849803,152.0020576,27.99,61.26,4.77,33.50580875,421.03,0.0530839127150885
Punjab,844.2484662,35.59786346,290.2384042,15.14,43.79,2.64,13.77938901,402.64,0.17613380253796243
Punjab,833.5042087,13.6210679,231.4005861,18.45,42.34,9.81,18.26387524,466.45,0.15488875271955357
Punjab,1079.106984,33.19947851,263.578531,20.56,53.64,44.55,22.34446392,404.19,0.015285959275474078
Punjab,949.918778,25.0390972,181.0369182,18.08,52.66,56.57,18.77626574,310.49,0.0
Punjab,1069.022267,20.30534322,226.5368756,30.67,51.93,3.9,36.33303221,479.98,0.041537912612621034
Punjab,1032.439577,26.30031425,184.9858425,17.72,67.0,3.84,19.6996669,370.25,0.09132619661482413
Punjab,711.05824,35.0224625,273.5799158,19.22,61.19,60.65,37.42157534,312.27,0.0
Punjab,515.0657537,10.55624511,169.688713,23.02,55.68,7.8,25.99776595,305.16,0.10047629313300509
Punjab,1036.797488,23.29394065,94.08921722,15.99,62.75,23.35,16.85451939,532.84,0.06123319310694558
Punjab,839.689879,17.7516835,76.24128218,20.02,45.13,9.73,20.74270944,363.02,0.14197915783720116
Punjab,843.5969054,24.88870242,279.9069143,23.59,61.58,10.79,27.37791794,411.97,0.0747587261568553
Punjab,738.4435654,16.88334016,205.2865955,20.34,62.26,15.9,22.89590374,537.64,0.07462014782514459
Punjab,690.5640241,39.08126331,203.8195938,21.53,37.45,16.37,22.09542971,416.88,0.1351483858901632
Punjab,1003.844104,16.14344468,264.1043123,19.35,74.94,17.97,22.78354063,319.65,0.04456681174366688
Punjab,998.9128274,43.3493116,89.08877509,14.43,46.78,41.22,13.07784944,437.98,0.03025479506410709
Punjab,1007.101668,29.03764681,159.7136411,23.61,61.35,10.66,27.3854647,322.05,0.07547443089079507
Punjab,1030.543479,28.70592321,166.9018103,30.77,77.47,53.94,39.02661761,323.77,0.0
Punjab,929.7425539,23.30805907,223.126938,22.09,73.89,35.43,26.51851514,512.87,0.01888202713470793
Punjab,796.5202295,24.74304546,138.1818729,23.13,60.52,7.85,26.63150008,372.36,0.08575940972333213
Punjab,748.4558493,20.34924063,105.7709404,25.46,54.56,80.65,29.3062515,469.67,0.0
Punjab,1050.518029,32.6906477,110.0146427,15.65,74.21,33.34,17.53126786,427.23,0.02518071151705571
Punjab,738.9549411,25.26255826,249.4740443,30.51,70.12,13.62,37.93204247,355.58,0.01143077984693734
Punjab,894.952754,14.02995843,129.5936589,23.01,50.72,12.99,25.49245247,429.46,0.10147268558957995
Punjab,653.0059304,25.931974,148.1486225,30.16,48.08,33.52,35.22765953,317.25,0.020525956191757656
Punjab,668.3495475,3.681401926,205.7762904,18.33,28.91,41.22,16.76146723,386.8,0.04431216292084401
Punjab,733.6840468,28.66769086,140.129296,38.84854642,84.83730216,28.74,37.96104776,430.71,0.004255693254866189
Punjab,651.2441478,9.302123247,72.95321572,25.88,58.76,12.17,30.30595338,357.1,0.06523386694771877
Punjab,1015.219621,25.63570365,84.61972457,24.77,77.04,46.3,30.57428706,465.05,0.003305693418977645
Punjab,560.9878582,10.3539315,170.616862,23.17,65.39,7.26,27.17858264,312.95,0.07323976430305575
Punjab,835.8911185,25.22845925,209.854116,20.76,80.01,30.11,25.26134379,421.2,0.020275966488797693
Punjab,857.3870077,31.04501619,170.7613926,28.0,49.54,18.21,32.35395366,478.75,0.0572376086402323
Punjab,426.7080791,36.40840084,213.3441354,22.7,77.07,10.24,27.6872255,407.49,0.04246987306908589
Punjab,696.5520456,8.707952359,75.52321172,12.16,52.07,145.62,10.43662543,518.65,0.0
Punjab,828.7064469,35.26139908,92.15736478,16.41,71.66,37.1,18.34639409,458.05,0.021650957890533264
Punjab,881.9914013,27.16745599,315.8957635,21.07,38.12,5.53,21.51186241,539.62,0.1786585826295043
Punjab,746.4798231,20.08138558,251.7166642,23.55,63.53,12.86,27.52270295,371.03,0.06633425231459127
Punjab,971.6282422,33.95377641,229.9392825,21.72,30.23,22.02,21.62296809,534.7,0.12986746795493603
Punjab,763.8802975,22.42136749,139.2403757,28.09,55.99,8.31,33.12929377,451.71,0.059018087557782775
Punjab,778.6483485,32.20730582,169.3076526,12.24,66.61,1.08,12.00053099,486.29,0.09330025488307646
Punjab,908.6073154,15.58330774,174.9386514,22.72,52.19,10.24,25.22854717,525.54,0.1063274523304267
Punjab,971.8587431,20.52399926,255.6950148,12.91,44.24,31.71,10.69434356,437.8,0.06430769101065363
Punjab,669.4658537,33.088564,208.8880003,25.8,72.69,25.61,31.5891777,515.55,0.024090200440852402
Punjab,716.1796847,38.87635625,218.9770026,21.53,58.45,2.81,24.18480582,435.42,0.1112726198757978
Punjab,632.1192064,23.31220702,169.7648405,24.1,52.66,22.31,27.20564403,449.8,0.06736517327557161
Punjab,770.6245131,4.335604568,213.6235554,17.68,60.63,12.04,19.01284388,411.27,0.09242218294301204
Punjab,1104.363571,25.86246852,197.1447536,28.4,99.55,58.29,37.91500371,336.41,0.0
Punjab,961.3015204,26.46545064,182.8021306,27.21,77.3,0.68,34.02025427,438.38,0.03036050099977388
Punjab,553.4033419,20.40782051,134.2461331,24.92,77.44,11.31,30.8238605,544.36,0.03326554323092371
Punjab,682.8837738,27.15910607,174.8716928,21.35,66.53,22.88,24.74331948,496.8,0.04927788714311861
Punjab,875.7306726,20.97553445,112.8454504,24.9,62.5,12.04,29.30972791,486.87,0.06315304962847726
Punjab,626.6166548,31.57698444,181.7843543,18.47,24.06,59.21,16.45587657,460.83,0.0
Punjab,611.2915575,11.87931992,179.4964336,26.28,49.82,36.4,29.97152948,386.98,0.029976324264516366
Punjab,1072.315091,40.05991933,86.18424354,30.25,52.79,36.72,52.33111884,342.4,0.0
Punjab,634.5260827,39.27324874,173.9303941,27.35,31.88,19.83,29.6776619,356.14,0.09670170015896172
Punjab,1001.680022,17.77933363,104.8847013,18.35,42.64,3.47,18.15387631,301.58,0.17832055273438346
Punjab,987.2005263,18.37064638,205.3520009,23.81,30.29,6.81,24.55874529,468.37,0.18448838058816225
Punjab,597.762395,27.64307582,220.2834766,15.53,59.43,8.42,15.89251425,502.97,0.10525957611597746
Punjab,646.5664615,11.35007489,148.483898,24.86,72.28,43.52,30.23814896,367.23,0.00726524529754028
Punjab,728.3648463,19.51773583,210.4769856,24.25,76.6,18.19,29.81016178,322.96,0.03065542263857328
Punjab,552.6342578,33.85274456,220.9726348,12.65,66.22,73.22,12.53217669,383.93,0.0
Punjab,862.3353686,63.24296625,169.9080338,16.19,45.55,13.68,15.42490549,373.01,0.1311398006096507
Punjab,768.6987865,44.38869618,281.9609817,20.58,31.02,1.94,20.12190226,412.72,0.22603510736707738
Punjab,898.2827059,27.43116003,137.3539207,20.5,33.65,11.13,20.25469695,366.03,0.17398903611340533
Punjab,1074.402738,21.68388691,265.22581,15.95,40.97,10.44,14.62652613,384.93,0.15751373637261054
Punjab,1043.888861,27.14496996,166.7462176,23.94,46.67,4.74,26.38671045,526.89,0.1311058621864715
Punjab,1107.546417,24.46847955,128.6470583,23.26,57.6,10.06,26.52037725,383.71,0.0884932438386367
Punjab,459.1248665,19.69790317,158.2272145,21.03,44.79,47.42,22.11875367,496.38,0.00892736438177752
Punjab,886.8390188,25.64675196,113.9209815,18.22,65.08,52.42,20.21846384,456.46,0.0
Punjab,1094.894688,19.12525532,222.4111665,27.24,56.52,16.35,31.99158975,384.38,0.05319572958332355
Punjab,314.4854624,21.79895497,85.24108877,30.28,60.16,27.52,36.60581857,504.45,0.015341057938780375
Punjab,947.3228768,12.28876509,256.3366837,19.58,77.1,12.59,23.33037583,448.77,0.046602631012336984
Punjab,736.5903456,17.51128285,200.7726944,18.94,42.3,35.04,18.9396524,302.15,0.05738543338855208
Punjab,602.3734217,22.11040999,229.6056062,24.46,66.28,2.51,29.06805687,317.18,0.07136615544833107
Punjab,959.4890707,6.602257168,170.1522334,20.21,59.79,105.22,22.46904016,488.16,0.0
Punjab,1152.432434,36.1094118,200.0949577,21.3,55.0,35.05,23.51977058,411.63,0.03935911391518275
Punjab,880.9301015,6.550461458,134.3342275,25.7,73.28,27.5,31.50788448,401.38,0.021868386360172794
Punjab,757.3536436,30.9576161,204.5179385,12.45,73.19,32.54,12.94852123,336.46,0.02627545015811974
Punjab,596.4750608,10.18306035,181.6359536,28.59,45.8,17.47,32.81026381,339.33,0.06040309750836315
Punjab,788.9775755,21.23925527,90.50540655,22.36,57.27,53.59,25.23675912,499.44,0.0
Punjab,1002.861997,31.93633858,124.8456532,19.94,64.22,16.1,22.54181752,507.25,0.07037411828445064
Punjab,721.8814606,46.20589395,158.5406976,21.55,55.9,15.9,23.97048988,440.0,0.08657833759535964
Punjab,778.4049733,25.57923402,135.2822599,21.81,68.78,24.85,25.617532,373.78,0.04104958016592593
Punjab,1377.538568,10.8140005,245.2568684,13.34,64.22,84.84,13.30178803,533.18,0.0
Punjab,1015.684565,36.69730389,185.1884757,29.47,87.49,19.61,38.20884186,455.99,0.003344651143350009
